job_id,industry_domain,job_title,job_desc_text,required_skills,soft_skills
9064,Full Stack Developer,Full Stack Engineers,"headfarmer excellent in our field. headfarmer is a boutique recruiting firm specializing in the permanent and contract placement of the upper echelon of talent in the greater phoenix area. we offer a unique process of headfarming which provides a level of professional support to both candidates and clients that exceeds recruiting industry standards. headfarmer is looking for full stack engineers for our client who is re- engineering their saas platform. they are a small, collaborative team where big players can make a big mark. they are building a highly-scalable, modular platform with an event-driven, container-based, microservices architecture in aws. this is a unique opportunity to make a meaningful and lasting impact on our product, and have the creative freedom to shape the foundation of our solutions for the years to come. job description: the full stack engineers will work across the full stack and are committed to optimizing the experience for our users. they will have input into the whole process of the company from business decisions to where our tech stack is going. you will be involved in all levels of the solutions we produce. what you will be doing: design and develop innovative, efficient, and elegant features for our industry-leading saas application. architect solutions designed to scale. research technologies/designs, perform tradeoff analysis, recommend solutions, and build those solutions. develop the overall architecture and implementation of web frameworks, front and back end interfaces, apis, etc. in conjunction with your team members. perform integration between the frontend and backend. translate ux/ui design wireframes into code for visual elements of the application; participate in ux/ui design process as needed. implement a robust set of containerized services; create restful and graphql apis. assist with the debugging, deployment, operation, and maintenance of existing and new code in stage and production environments. review code / merge requests, lead code review sessions, give insightful recommendations, and maintain exemplary code standards. build reusable code and libraries leverageable across the company and by your teammates. optimize frameworks for speed, scalability, and flexibility. implement solutions using standard security and data privacy protection methods. collaborate with the devops team to manage usage of cloud environments, including database administration and scaling applications to support load changes. understand the fundamentals of cloud design principles behind a scalable applications. create database schemas that represent and support common business processes. develop data migration, transformation, and scripting code. what you should have: extensive python 3 experience including deep knowledge of django and the django rest framework. experience with soa and microservices concepts, web/restful services, messages queues, caching, and event-driven architecture. strong proficiency in javascript, the dom and its manipulation. mastery of react.js and its principles. familiarity with the flux design pattern, specifically redux. familiarity with functional paradigms and tools in the react.js ecosystem including the creation of stateless components and the use of libraries like ramda (or lodash, or underscore). familiarity with newer specifications of ecmascript. familiarity with css preprocessors like sass or less. experience with front-end development tools including npm, webpack, and babel. experience with modern virtualization/containerization technologies (e.g. docker). experience using testing frameworks (unit, integration, functional). experience with sql (e.g. postgres databases). minimum: bachelors degree in science, technology, engineering, or math; or commensurate work experience. preferred aws developer certification; coursework in react.js, redux, node.js, javascript, python, or django. at least 5 years in a full stack development role as part of an agile product development function. at least 5 years working with kanban or scrum-centered methodology and tools (e.g., jira). if your resume and qualifications meet this job description, please dont hesitate to contact headfarmer and reference job 2405. someone will be in touch with you soon if we feel there is an appropriate match. voted a best place to work by the phoenix business journal for 2017 were waiting for you on the farm.","python 3, django, django rest framework, service-oriented architecture (soa), microservices, restful services, event-driven architecture, javascript, react.js, redux, flux design pattern, functional paradigms, ecmascript, css preprocessors (sass or less), npm, webpack, babel, docker, testing frameworks, sql (postgres)","collaboration, problem-solving, communication, adaptability"
8924,Full Stack Developer,Full-Stack Developer,"overview with world attention on both the environment and the economy, environmental defense fund (edf) is where policymakers and business leaders turn for win-win solutions. by focusing on strong science, uncommon partnerships and market- based approaches, we tackle urgent threats with practical solutions. we are one of the worlds largest environmental organizations, with more than two million members and a staff of approximately 630 scientists, economists, policy experts, and other professionals around the world. we operate in 22 geographies with unique projects running across four programs. you will be part of a vibrant workplace that welcomes diverse perspectives, talents and contributions, where innovation and results are a way of life. responsibilities overall function: the full-stack developer is part of the devops department under it operations and will act as the technical lead on all external website projects in addition to internal applications where required. the candidate will be responsible for the development, and support of external websites and internal applications. as technical lead the candidate will guide, mentor and train the web team on new technologies. key responsibilities: provide technical direction for the development, design, and systems integration of web sites from definition phase through implementation. analyze functional requirements and lead selection of appropriate solutions for projects. create technical specifications as needed. provide primary development support for environmental defense funds web sites and secondary support for internal applications. oversee the website infrastructure. monitor performance and perform standard configuration, management, and maintenance tasks in support of web infrastructure. implement security updates and patches, as well as resolve any issues identified by routine security audits. manage vendor relationship with hosting services provider and other software vendors. evaluate and provide recommendations for the selection of existing and emerging technologies that best fit web team and it needs. produce and maintain technical documentation and user guides. encourage and promote innovation and the use of technology to meet and exceed business goals. serve as liaison between application development and web teams. qualifications: 5+ years experience in the lamp (linux, apache, php, mysql) stack, with command line proficiency. 5+ years experience building responsive websites using html5, css3 and sass/less, and javascript/jquery. 5+ years experience developing drupal applications, with experience in creating custom themes and modules for drupal 7 and 8. experience managing cloud infrastructure such as aws, rackspace and a load balanced environment. experience with wordpress cms platform. experience with git version control, composer, drush and gulpjs. knowledgeable in advanced javascript libraries and frameworks such as angularjs, knockoutjs, backbonejs, reactjs, durandaljs etc. knowledgeable in database technologies like redis, oracle, postgresql, and mongodb. knowledgeable in web server technologies such as nginx iis. environmental defense fund is an equal opportunity employer where an applicants qualifications are considered without regard to race, color, religion, sex, national origin, age, disability, veteran status, genetic information, sexual orientation, gender identity or expression, or any other basis prohibited by law.","lamp stack, html5, css3, sass/less, javascript/jquery, drupal, aws, rackspace, wordpress, git, composer, drush, gulpjs, angularjs, knockoutjs, backbonejs, reactjs, durandaljs, redis, oracle, postgresql, mongodb, nginx, iis","leadership, mentoring, training, analytical skills, communication skills, decision-making skills, teamwork, innovation"
8717,Full Stack Developer, Full Stack Engineer,"company description: quartet is a pioneering technology company connecting physical and mental care to improve peoples health and quality of life. we are building a collaborative technology platform that brings together physicians, mental health providers, and insurance companies to effectively improve patient outcomes and drive down healthcare costs. our data-driven platform identifies high-need patients and facilitates access to personalized care. backed by 92mm in venture funding from top investors like gv (formerly google ventures) and oak hc/ft, quartet is headquartered in nyc and is currently operating in several markets across the us - pennsylvania, massachusetts, louisiana, washington, northern california, and new jersey. role description quartet is looking for a full stack engineer who wants to build products that help patients improve their lives through mental healthcare. you will be part of a cross-functional team of full-stack engineers, product managers, and designers, focused on complex engineering challenges unique to the healthcare industry. who you are you are a full stack engineer who has been in a hands-on role developing api- driven web applications for over 4 years. your passion in collaboration stems from a ceaseless desire to learn from team members of all disciplines and experiences. react and node.js are where you have made your mark in your career, and you are always looking for opportunities to broaden your technical skill set. you love finding simple, elegant solutions to complicated problems. your responsibilities at quartet develop responsive product features in javascript on both the client and server sides contribute to our code base and help ensure that our coding standards and patterns are observed through code reviews and pair programming collaborate with our devops team to build and scale tools/libraries, streamlining developer workflows and improving the developer experience feel inspired to refactor, implement changes, or develop processes that will improve everyones workflow. benefits and perks medical, dental, vision and life insurance enhanced mental health benefits paid membership to one medical pre-tax health, transit and dependent care flexible spending accounts fee-free 401(k) program unlimited vacation and sick leave, and competitive family leave policy amazing office with stocked kitchen, family room, weekly team lunches, and regular company gatherings working with some of the most talented and mission-driven minds in the industry","api-driven web applications, react, node.js, javascript, coding standards, code reviews, pair programming, devops, refactoring, scalability, tool and library development","collaboration, continuous learning, problem-solving, creativity, process improvement, communication"
8740,Full Stack Developer,Software Engineer - Full Stack,"the black tux is reinventing the formalwear rental industry so guys can show up at their best on the days that matter most. the company designs and manufactures modern rental suits and tuxedos that actually fitmade of 100 wool, ordered online, and delivered for free. using a combination of machine learning, tailor-trained fit specialists, and industry-leading customer service, the black tux guarantees a perfect fit every time. just as we are on the cutting-edge of mens fashion, we also strive to stay on the cutting-edge of technology and looking to looking to hire a full stack engineer. as a full-stack engineer at the black tux, youll be working on code from the deepest levels of our stack to the very top. youll be working on creating dynamic pixel-perfect web uis, while simultaneously solving complex business problems. your work will have massive impact with our business operations team, which oversees our internal tools warehousing, including procurement where we believe theres huge value in leveraging technology data science to match demand with supply side product planning. what youll do build and maintain web applications supporting the business operations team using modern web technologies develop scalable backend services in key focus areas such as order management, internal tooling and fulfillment work with react + redux single page applications deliver defect limited code through ubiquitous test automation work closely with product managers and other team members to understand, articulate, and break down customer needs into technical requirements focus on customers and deliver features that excite them contribute to the development of the team, our standards, and best practices who you are 2+ years of professional software development bs in computer science or a related field not required, but a big plus experience in one or more object oriented programming language (e.g. python, java, c++) strong proficiency in javascript and the javascript object model along with, html, css/scss thorough understanding of react.js and its core principles along with popular react.js workflows (such as redux or apollo) experience with newer specifications of ecmascript/es6 and node.js experience with common front-end development tools such as babel, webpack, npm, etc. knowledge of modern authorization mechanisms, such as json web token experience with delivering api frameworks as services built on standards such as rest, graphql and crud ability to collaborate, organize, and plan delivery of projects in collaboration with qa teams and stakeholders experience with serverless, aws lambda and docker a plus conversant in algorithms, software patterns, and their best usage benefits and perks of working at the black tux exciting startup environment weekly catered lunches dog friendly office complimentary dry cleaning tailoring services competitive health insurance coverage paid parking paid maternity and paternity leave open vacation time stocked pantry apple equipment or whatever you need to be productive quarterly team outings company happy hours free suit rentals were an equal opportunity employer to all. we interview and hire applicants of all backgrounds, orientations, expressions, and identities.","web application development, scalable backend services development, react.js, redux, javascript, html, css/scss, ecmascript/es6, node.js, front-end development tools (babel, webpack, npm), api frameworks (rest, graphql, crud), json web token, serverless, aws lambda, docker, algorithms, software patterns","problem-solving, collaboration, organization, project planning, communication"
8718,Full Stack Developer, eCommerce Full Stack Engineer,"auto req id: 151573br job description at pepsico ecommerce team, we are building the next generation of innovative products using emerging technologies and design thinking. while tied closely to broader pepsico, the ecommerce group has a unique start-up feel and defined values that embrace a more entrepreneurial mindset: bias for action; results oriented; community-focused; prioritization of people. we plan to use the latest technologies and tools to build software products and solutions across marketing automation, supply chain, machine learning based optimization, voice commerce etc. were looking for a software engineer who brings along fresh ideas from all areas, including large-scale system design, new age data architecture, cloud platforms, apis, artificial intelligence, ui design etc. in this role you will have several distinct responsibilities and priorities: as a founding member of the team, you will have the opportunity to build new products from scratch. you will own end-to-end product and features from design to implementation, including the responsibilities for code roll-out and product lifecycle management we need you to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward you will be responsible for helping us build the technology team and manage deliverables with technology vendor and partners. qualifications/requirements minimum qualifications: bachelors degree in computer science or related field experience defining system architectures and exploring technical feasibility tradeoffs preferred qualifications: 4+ years professional experience in software development 3+ years of building platform capability across etl, workflow, data ingestion, data storage, data processing and visualization experience defining system architectures and exploring technical feasibility tradeoffs knowledge of professional software engineering practices best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations hand-on experience with cloud based platform capabilities 3+ years of exposure to building api clients relocation eligible: not applicable job type: regular all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status. pepsico is an equal opportunity employer: female / minority / disability / protected veteran / sexual orientation / gender identity if youd like more information about your eeo rights as an applicant under the law, please download the available eeo is the law eeo is the law supplement documents. view pepsico eeo policy please view our pay transparency statement","system design, data architecture, cloud platforms, apis, artificial intelligence, ui design, etl, data ingestion, data storage, data processing, visualization, software engineering practices, coding standards, code reviews, source control management, build processes, testing, cloud based platforms, api clients","bias for action, results oriented, community-focused, prioritization of people, leadership qualities, versatility, enthusiasm"
8891,Full Stack Developer, Full Stack Software Engineer,"company overview at proofpoint, we have a passion for protecting people, data, and brands from todays advanced threats and compliance risks. we hire the best people in the business to: build and enhance our proven security platform blend innovation and speed in a constantly evolving cloud architecture analyze new threats and offer deep insight through data-driven intel collaborate with customers to help solve their toughest security challenges we are singularly devoted to helping our customers protect what matters most. thats why were a leader in next-generation cybersecurityand why more than half of the fortune 100 trust us as a security partner. the role proofpoints newly formed email security solutions team is on a mission to delight our customers and partners by helping them achieve their business goals. as part of an entrepreneurial team, you will help shape the security of businesses of all sizes. the team will operate as a mini start-up with an entrepreneurial bend to build rapid prototypes and solutions around proofpoint products. we are a creative and data-driven team, focused on continuous learning about our customers needs and behaviors. we care deeply about customer experience, and cherish the insights we uncover through experimentation, analysis and prototyping your day-to-day as a full stack software engineer, you will combine software development, security, messaging and networking expertise with an aptitude for customer experience and use cases. you will work alongside solution product manager and other product development teams to design and build solutions in a fast, collaborative process. we will iterate quickly, operate on evidence and evolving as we learn from our experiments. you are biased towards action, pragmatism, and results - tangible outcomes that you can measure. you see things how they should be, not just how they are you are at your best when tackling new territory, because learning and recognizing patterns in unfamiliar technologies excites you you enjoy the satisfaction of completing a project, more than the thrill of initiating one you are passionately curious about understanding how systems work you understand that rapid product iteration through experimentation is the best way to determine what users want in software what you bring to the team bs degree in cs, or similar technical field of study or equivalent practical experience 3+ years of software development experience proficient experience using javascript frameworks like angularjs, reactjs libraries like jquery or backbone.js strong understanding of web development protocols and security (i.e. html5, ajax, xml, json, css). front-end (css) frameworks like foundation or bootstrap api design and development restful services crud (create, read, update, delete) strong understanding or api security and authentication mechanisms such as oauth, jwt etc. understanding cloud architecture and micro-services experience in developing applications in server-side languages like java, python, c/c++ etc. experience with a build, test, deploy tools experience with developing cloud-based solutions experience with integrations with applications using apis frameworks related to their server-side language of choice like: google guice, spring, jpa, express.js, node.js experience with relational databases such as mysql, mariadb etc. experience with a no-sql database such as cassandra, mongo etc. why proofpoint as a customer focused and driven-to-win organization with leading edge products, there are many exciting reasons to join the proofpoint team. we believe in hiring the best the brightest and cultivating a culture of collaboration and appreciation. as we continue to grow and expand globally, we understand that hiring the right people and treating them well is key to our success we are a multi-national company with locations in 10 countries, with each location contributing to proofpoints amazing culture li-vw1","technical skills:, software development, javascript frameworks (angularjs, reactjs), html5, ajax, xml, json, css, api design and development, restful services crud, api security and authentication mechanisms (oauth, jwt), cloud architecture and micro-services, server-side languages (java, python, c/c++), build, test, deploy tools, cloud-based solutions, integrations with applications using apis, google guice, spring, jpa, express.js, node.js, relational databases (mysql, mariadb), no-sql databases (cassandra, mongo)","soft skills:, customer experience, collaboration, continuous learning, bias towards action, pragmatism, result-oriented, curiosity, adaptability, problem-solving, communication skills"
8956,Full Stack Developer, Java Full Stack Developer,"as a member of the corporate team, youll focus on enhancing the relationship with our clients as we provide outstanding business solution services. within departments like accounting finance, human resources, and engineering, conduent is actively staffing all teams with roles like recovery analyst, client services specialist, and senior management consultant. at conduent, we give our employees the opportunity to further develop their career skills with the intention of growing them into leaders within the organization. responsibilities description conduent is the worlds largest provider of diversified business process services with leading capabilities in transaction processing, automation, analytics and constituent experience. we work with both government and commercial customers in assisting them to deliver quality services to the people they serve. we manage interactions with patients and the insured for a significant portion of the u.s. healthcare industry. we are the customer interface for large segments of the technology industry and the operational and processing partner of choice for public transportation systems around the world. whether its digital payments, claims processing, benefit administration, automated tolling, customer care or distributed learning - conduent manages and modernizes these interactions to create value for both our clients and their constituents. learn more at . conduent public health solutions, formerly known as consilience software, has a proven track record of implementing business-focused, streamlined, automated decision support and case management solutions across financial services companies and government agencies alike. we are a flexible, results- oriented organization full of smart, energetic, self-motivated people who are driven to achieve excellence. our culture is open, fun, and tolerant; and we value an appreciation of life outside of work. conduent public health solutions is located in austin, tx and boston, ma and serves clients both nationwide and internationally. java full stack developer we are looking for highly talented, motivated, and experienced java full stack developers to become part of our growing enterprise case management web application team. you will get an opportunity to work with a very talented team to modernize our platform and/or possibly work directly with clients on our services engagements. requirements: bachelors degree in computer science or equivalent development experience 3+ years of experience with java/j2ee. experienced in sql + hibernate. good working knowledge of html5, javascript, css3, xml, web services, struts. experience with angular 2 or 4 preferred experience with application servers like tomcat and weblogic preferred good software design understanding ability to work in team in diverse/ multiple stakeholder environment this position has the potential to interact with clients and stakeholders, therefore must have excellent communication and interpersonal skills great attention to detail. must be eligible to work in the us for any employer without sponsorship. must consent to and successfully clear all required pre-employment screenings location: this position is located onsite in austin, texas. prefer local candidates. no relocation assistance is provided.","java/j2ee, sql, hibernate, html5, javascript, css3, xml, web services, struts, angular 2 or 4, application servers (tomcat, weblogic), software design","communication, interpersonal skills, attention to detail"
8934,Full Stack Developer," Full Stack Developer, Online Operations","visual concepts is one of the worlds top game development studios with a flat, entrepreneurial, and non-corporate work environment. we have a proven track record having shipped over 100 multi-sku titles to great critical acclaim. nba 2k18 continues to redefine the genre with gamesradar stating my careers jump to an open-world setting throws a new gauntlet down to the rest of sports gaming. forbes raves with its ambitious new additions, refined gameplay, and a truckload of options, theres no question, its still the best in the world. our studios in novato, ca; agoura hills, ca; orange county, ca; budapest, hungary; shanghai, china; and seoul, south korea, are committed to gaming and technical innovation and offer top candidates the opportunity to learn and grow with some of the smartest and most creative minds in the industry. we are seeking a web engineer for our online operations team to develop new web-based tools and optimize existing ones. in this role, you will: utilize your expertise in web development to create efficient and user-friendly graphical interfaces collaborate with the internal development teams to ensure that their needs are met help identify areas of improvement in process along with producers, customer support, and other internal customers of the tools that are being developed requirements: 3+ years of experience in web development, both front and back end high proficiency in python, javascript, and mysql experience with user interface design experience designing amazing user interfaces bonuses: proficiency with the flask framework for python proficiency with jquery proficiency in c/c++ to understand game side code passion for video games this position is based in california. please be legally able to work in the united states.","web development, front end development, back end development, python, javascript, mysql, user interface design, flask framework for python, jquery, c/c++","collaboration, problem-solving, communication, creativity, passion for video games"
9077,Full Stack Developer,"Senior Software Engineer, Full Stack","los gatos, california content delivery netflix is responsible for a significant portion of internet traffic at peak times and were working collaboratively with isps to deploy open connect, netflixs content delivery network. open connect delivers 100 of our video traffic today, and were continually adding functionality to support more advanced applications and further improve the quality of experience for our customers. to support this, we have a backbone network with sites around the globe and thousands of isp partners, and were working with internal development teams and network hardware vendors to deliver creative features at ever-increasing scale. to assist in the development and operation of this network infrastructure, as well as aid netflix in making intelligent business decisions, were seeking a software engineer to build a unified, consistent user experience across our various services. these services allow our network engineers and architects, isp partner engagement managers, capacity planners, and other teams at netflix to programmatically configure the network and monitor its health, analyze traffic, perform traffic engineering, and plan for new sites and circuits. this list is by no means exhaustive, and both our projects and stakeholders continue to grow. as the person responsible for ux/ui, you will be delighting users across the company, many of whom youll know personally. you wont be alone in this effort and will be supported by top software and network engineering talent. we need you to understand and deeply focus on the real-world benefit your systems and products will have on our customers and users be driven by, and have a bias toward, autonomy: youll be given a lot of context on the problems were trying to solve, but youll need to figure out how to solve them be invested in the long-term view: while we need to deliver value this month and this quarter, we need to avoid technical debt and other forms of unnecessary complications that will serve us poorly in the future submit a portfolio showcasing your elegant, interactive uis in some javascript framework, ideally react: as this position is focused on ux/ui development, your portfolio needs to attest to significant professional experience demonstrate skill in an additional programming language, ideally python or go be comfortable with cloud environments be comfortable with some gnu/linux distribution have great verbal and written communication skills wed love for you to have experience with any of the following grpc tcp/ip we are an equal opportunity employer and value diversity and inclusiveness at netflix. we do not discriminate on the basis of race, religion, color, national origin, gender identity or expression, sexual orientation, age, pregnancy or maternity, marital status, veteran status, or disability status.","technical skills - react, javascript, python, go, grpc, tcp/ip, cloud environments, gnu/linux","soft skills - verbal communication, written communication, autonomy, long-term view, user-centric mindset, portfolio development"
8873,Full Stack Developer,Junior Full Stack Developer,"do you want to change the world we do, too. the energy market is roughly 4 trillion globally, and solar penetration is less than 1. but just one hour of sunlight, if harnessed, could power the entire world for a year. we have the opportunity to completely change the way energy is produced, distributed and consumed on a global scale, and were looking for talented, committed people to help us drive our growth and achieve our goals. sunpower is a global solar energy solutions company with a rich heritage of pioneering the best energy technologies in the world. our solutions are unrivaled in terms of long-term reliability, efficiency and guaranteed performance, and our company is unmatched in terms of global reach and scale. through design, manufacturing, installation and ongoing maintenance and monitoring, sunpower provides its proprietary, world-record efficient solar technology to residential, commercial and utility customers worldwide. sunpower is changing the way our world is powered every day with a brilliant, passionate and driven team of more than 7,000 in north america, europe, africa, asia and australia. in an industry that is reshaping the worlds energy future, theres no better place to be than sunpower. we believe that our employees create our brand with each project, each communication, each task completed and each interaction. experience is critical to sunpower in regards to not only our customers but also our employees and dealer partners. as such, we strive to hire candidates that are service focused. the experience we would expect the ideal person to deliver is: full-stack developer description sunpower corporation is seeking a full stack developer to enhance and maintain sales software for the residential workstream. this role will report directly to the head of the sales scrum team. essential duties and responsibilities include the following (other duties may be assigned): responsible for the development of sales application to enable a world-class residential software suite. partner with the product management team and peers to define application roadmap to ensure a scalable and effective residential application infrastructure. work with product owners to ensure that relevant information systems serve the business needs effectively. related experience and educational requirements minimum requirements: bachelors degree and 2+ years of related experience or equivalent combination of education and yearsof related experience preferred requirements: understanding of object-oriented concepts, abstraction/inheritance, as well as experience with object-oriented languages. html5/css experience, ability to work with and write custom css framework expansions is a plus. python, react.js and ruby experience. must be a creative thinker and can recognize and solve problems by thinking outside the box. ability to discuss and debate all options to achieve the optimal solution. strong analytical skills and attention to detail. excellent written and verbal communication skills. fun to work with and sense of humor appreciated. familiarity with building and using rest apis ideal personal characteristics: excellent organizational skills. self-motivated with the ability to work independently with minimal supervision. hands-on experience with all aspects of the project lifecycle, including detailed deliverable development as well as team management at all levels. other pertinent information candidate must be legally entitled to work and reside in the united states position located in richmond, ca or san jose, ca li-cb equal employment opportunity the company is an equal employment opportunity employer and makes employment decisions, including but not limited to, hiring, firing, promotion, demotion, training, and/or compensation, on the basis of merit. employment decisions are based on an individuals qualifications as they relate to the job under consideration. the companys policy prohibits unlawful discrimination based on sex (which includes pregnancy, childbirth, breastfeeding, or related medical conditions, the actual sex of the individual, or the gender identity or gender expression), race, color, religion, including religious dress practices and religious grooming practices, sexual orientation, national origin, ancestry, citizenship, marital status, familial status, age, physical disability, mental disability, medical condition, genetic information, protected veteran or military status, or any other consideration made unlawful by federal, state or local laws, ordinances, or regulations. the company is committed to complying with all applicable laws providing equal employment opportunities. this commitment applies to all persons involved in the operations of the company and prohibits unlawful discrimination by any employee of the company, including supervisors and co-workers. eoe minorities/females/protected veterans/disabled sunpower supports eeo accommodation for applicants to sunpower corporation sunpower corporation is an equal employment opportunity / affirmative action employer and provides reasonable accommodation for qualified individuals with disabilities and disabled veterans in job application procedures. if you have any difficulty using our online system and you need a reasonable accommodation due to a disability, you may use the following alternative email address to contact us about your interest in employment at sunpower corporation: jobssunpower.com. please indicate in the subject that line of your email that you are requesting accommodation. only candidates being considered for a position who require an accommodation will receive a follow-up response.","full-stack development, object-oriented concepts, html5/css, python, react.js, ruby, rest apis","creative thinking, problem-solving, analytical skills, attention to detail, written and verbal communication, organizational skills, self-motivation, team management"
8874,Full Stack Developer, Full-Stack Developer (Billing Team),"if revolutionizing healthcare excites you, join our growing team and help us achieve our mission to build better software for doctors and patients and improve healthcare for all. drchrono was founded and is led by two software engineers, michael nusimow and daniel kivatinos. unlike other healthcare companies, our company is built from the ground up to address modern healthcare through technology and innovation. we believe in open apis and being part of an open ecosystem. we are a ycombinator funded silicon valley startup working out of the chronoplex in sunnyvale, ca and hunt valley, maryland. since our inception, we have attracted over 100k physicians, 10 million patients, and have been to the white house to discuss how technology can solve healthcare problems as part of the obama administrations precision medicine initiative . so far weve booked 20+ million patient appointments and processed 1.5 billion dollars in medical billing per year. drchrono is ranked by inc 500 as one of the fastest growing private companies in america. we are an official apple mobility partner with our industry leading ehr (electronic health records) ipad app. silicon valley business journal designated drchrono as one of the fastest growing private companies and was voted the 1 mobile electronic health record 5 years in a row by black book rankings. drchrono engineering team plays a critical role delivering innovative products from inception to mass adoption. youll be able to use your expertise and creative talents to build things working closely with product, design, and other departments. we have the mind and soul of saas startup and youll be able to build world class software that delights users and can scale to millions of people. the ideal candidate will be comfortable in a fluid start- up environment and will bring an energetic, fun and creative approach to their work. you could be an experienced engineer or a recent graduate eager to learn and get involved at all stages of the development lifecycle. in this role, you will... manage and enhance the billing tools within our product. innovate and drive improvements to the billing product with a focus on feature development, client customization and code refactoring . work and communicate regularly with our quality assurance and rcm team. maintain and support data pipeline, warehouse, and analytics. conduct software testing and troubleshooting. some projects you may be apart of... assess, monitor and improve integrations with third party vendors. have the opportunity to solve complex problems regarding medical billing requirements for both doctors and billing vendors increase efficiency and develop best practices to help us build a scalable billing platform that help doctors run their practice more efficiently . leveraging ai machine learning to enhance our billing accuracy and reduce the billing claim rejection. we are excited to use data to help improve our processes. learn commonly used cpt codes for different types of doctors and different types of ailments (icd10/ icd9/ snomed). learning an optimized fee schedule (preference list of billing codes with associated billing amounts) will help new doctors setup a practice and help others improve their current billing codes to get more payment from insurance. predict whether a claim will get accepted or rejected or denied. make suggestions for a claim to: improve its chances for getting accepted and increase revenue for the doctor from the claim. you have... 1+ year experience writing production backend code in python (preferably django). 1+ year experience in writing scalable and maintainable software. demonstrated understanding of front-end technologies, including modern javascript using angularjs, html and css. bachelors degree in computer or software engineering. an analytical mindset in a problem-solving, results-oriented environment. clear communication skills when it comes to reporting needs and answering technical and service questions. a passion for using the latest advancements in tech to fix the healthcare industry. about drchrono drchrono is a medical platform for doctors and patients. we are crafting only the best mobile healthcare experience, with a focus on ipad, iphone, apple watch and web. the driving force of our efforts is in changing the way people engage and experience healthcare through electronic health records. were building some fascinating stuff. we are a silicon valley startup, working out of the chronoplex in sunnyvale, ca and hunt valley, maryland. our focus is on building artistic, intricate, and useful products. you would be part of an entrepreneurial, sharp, capable and curious team. since our inception, we have attracted over 100k physicians, 10 million patients. so far weve booked 20+ million patient appointments and processed 1.5 billion dollars in medical billing per year. drchrono is ranked by inc 500 as one of the fastest growing private companies in america. silicon valley business journal designated drchrono as one of the fastest growing private companies and was voted the 1 mobile electronic health record 6 years in a row by black book rankings. our mission we are always asking ourselves, how can we make physicians and patients life better through technology our team works on making healthcare better day by day. what we do and look for in people we work with- we dont settle. passion, be inspired. develop entrepreneurs. put a dent in the universe through healthcare. no global movement springs from individuals. it takes an entire team united behind something big. have questions checkout drchrono.com/careers and drchrono.com/tv.","python, django, front-end development (angularjs, html, css), software testing, troubleshooting, ai machine learning, cpt codes, icd-10/icd-9, snomed, data analysis","communication, problem-solving, analytical mindset, results-oriented, teamwork, creativity"
8868,Full Stack Developer,"senior full stack engineer, Starbuckls Technology - Seattle, WA","job summary and mission have you envisioned working for a startup within a robust, established organization do you have an interest in greenfield development and envisioned being part of a team that creates digital solutions benefiting starbucks partners (employees) at scale if yes, here is the opportunity you have been looking for the partner digital platform will serve as the foundation and the center piece of the starbucks global retail partners digital experience. this platforms capability will provide our partners a unified touch point on interacting with multitude of systems in starbucks. the new system would guide our partners in: obtaining real time business analytics providing actionable insights enable partner to partner communication and messaging integrate with feeds from multitude of devices (iot enabled) and provide action items personalized content delivery ability to execute light weight enterprise capabilities as services we are looking for talented developers to join us and make a meaningful impact on starbucks partners.","greenfield development, digital solutions development, business analytics, partner to partner communication, integration with iot devices, enterprise capabilities development","teamwork, creativity, communication, problem-solving"
